Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Age_qt,Fare_qt,Pclass_scaled,Sex_scaled,Age_qt_scaled,SibSp_scaled,Parch_scaled,Fare_qt_scaled,Embarked_scaled
0,3,1,23.0,0,0,9.225,2,-0.6202850431124973,-0.37797926891852907,1.0,1.0,0.44034960864719086,0.0,0.0,0.46365120912436747,1.0
0,1,1,29.69911764705882,0,0,35.0,2,0.0754209895566442,0.7638202870945012,0.0,1.0,0.5072529421593373,0.0,0.0,0.5734536154753406,1.0
0,3,1,15.0,1,1,7.2292,0,-1.345831967240049,-1.4822396003571403,1.0,1.0,0.3705765930857424,0.125,0.16666666666666666,0.3574588034684496,0.0
0,3,1,25.0,1,0,17.8,2,-0.45473680761048496,0.14873400563742584,1.0,1.0,0.45626973624712763,0.125,0.0,0.5143031687425621,1.0
0,3,1,29.69911764705882,0,0,7.225,0,0.0754209895566442,-1.597203104737417,1.0,1.0,0.5072529421593373,0.0,0.0,0.3464032120058173,0.0
0,3,1,28.0,0,0,9.5,2,-0.2746734453469668,-0.34851305681638917,1.0,1.0,0.4735857269287317,0.0,0.0,0.4664848597225169,1.0
1,1,0,22.0,0,1,55.0,2,-0.6951298207741817,1.0097287788244826,0.0,0.0,0.43315207853187637,0.0,0.16666666666666666,0.5971016752349488,1.0
0,2,0,38.0,0,0,13.0,2,0.8259761252005041,-0.10821183727244707,0.5,0.0,0.5794308998041521,0.0,0.0,0.4895936900036676,1.0
1,3,0,29.69911764705882,0,0,7.8792,1,0.0754209895566442,-0.829513983831818,1.0,0.0,0.5072529421593373,0.0,0.0,0.42022887813169896,0.5
1,3,0,29.69911764705882,0,0,7.8792,1,0.0754209895566442,-0.829513983831818,1.0,0.0,0.5072529421593373,0.0,0.0,0.42022887813169896,0.5
0,3,1,40.0,1,4,27.9,2,0.9332296620625783,0.5634238615585514,1.0,1.0,0.5897450537859864,0.125,0.6666666666666666,0.5541822734678037,1.0
0,2,1,29.0,1,0,27.7208,0,-0.20230363460702494,0.5342242798527256,0.5,1.0,0.4805452491360773,0.125,0.0,0.5513742636740908,0.0
0,3,0,45.0,0,1,14.4542,0,1.168798140045392,-0.0050233242817423526,1.0,0.0,0.6123987547851958,0.0,0.16666666666666666,0.49951692650738605,0.0
0,3,1,35.0,0,0,7.05,2,0.6634943012767216,-1.7982065083616912,1.0,1.0,0.5638056570361273,0.0,0.0,0.3270734992848313,1.0
0,3,1,29.69911764705882,1,0,15.5,1,0.0754209895566442,0.0703843144357313,1.0,1.0,0.5072529421593373,0.125,0.0,0.5067685847733391,0.5
0,3,1,30.0,0,0,7.25,2,0.36725763242455783,-1.371109957500587,1.0,1.0,0.5353177329359075,0.0,0.0,0.36814570743360975,1.0
1,1,0,60.0,1,0,75.25,0,1.9259692267525301,1.2393628406224542,0.0,0.0,0.6852129426187705,0.125,0.0,0.619184686594324,0.0
1,3,0,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,0.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
1,3,0,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,0.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
1,1,0,24.0,0,0,69.3,0,-0.5429353022399479,1.1442860901432388,0.0,0.0,0.44778803129651024,0.0,0.0,0.6100415266275235,0.0
1,1,1,25.0,1,0,55.4417,0,-0.45473680761048496,1.014688969896398,0.0,1.0,0.45626973624712763,0.125,0.0,0.597578677448506,0.0
0,3,1,18.0,1,0,6.4958,2,-1.0745748200036587,-2.007735054532222,1.0,1.0,0.39666233409834095,0.125,0.0,0.30692395688258967,1.0
0,3,1,19.0,0,0,8.05,2,-0.9567818903671269,-0.5371234195074972,1.0,1.0,0.40799002034336385,0.0,0.0,0.4483469373725304,1.0
0,1,1,22.0,0,0,135.6333,0,-0.6951298207741817,1.79820650836169,0.0,1.0,0.43315207853187637,0.0,0.0,0.6729265007057594,0.0
0,3,0,3.0,3,1,21.075,2,-1.8799107653216574,0.24609173299677983,1.0,0.0,0.3192163198209954,0.375,0.16666666666666666,0.5236656813522597,1.0
1,1,0,29.69911764705882,1,0,82.1708,0,0.0754209895566442,1.4039939831196382,0.0,0.0,0.5072529421593373,0.125,0.0,0.6350166209398077,0.0
1,3,0,22.0,0,0,7.25,2,-0.6951298207741817,-1.371109957500587,1.0,0.0,0.43315207853187637,0.0,0.0,0.36814570743360975,1.0
0,1,1,27.0,0,2,211.5,0,-0.33785701481395763,2.096139675307853,0.0,1.0,0.4675096096866259,0.0,0.3333333333333333,0.7015775704054936,0.0
0,3,1,20.0,0,0,4.0125,0,-0.8728120489963159,-2.10818935968637,1.0,1.0,0.4160650722164084,0.0,0.0,0.2972636584736853,0.0
0,3,1,19.0,0,0,7.775,2,-0.9567818903671269,-0.9727826798554204,1.0,1.0,0.40799002034336385,0.0,0.0,0.4064512868764628,1.0
1,1,0,42.0,0,0,227.525,0,1.026599226458071,2.196500880334908,0.0,0.0,0.5987240403310208,0.0,0.0,0.7112289157385866,0.0
1,3,0,1.0,0,2,15.7417,0,-2.2896073562427874,0.08794141567163079,1.0,0.0,0.27981739789987237,0.0,0.3333333333333333,0.5084569826660315,0.0
0,3,1,32.0,0,0,7.925,2,0.4940901910401251,-0.6417398902624202,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
1,1,0,35.0,1,0,52.0,2,0.6634943012767216,0.9528198349421091,0.0,0.0,0.5638056570361273,0.125,0.0,0.5916289642426651,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
0,2,1,18.0,0,0,73.5,2,-1.0745748200036587,1.2200527208659053,0.5,1.0,0.39666233409834095,0.0,0.0,0.6173277077533108,1.0
0,3,1,1.0,5,2,46.9,2,-2.2896073562427874,0.883893869289034,1.0,1.0,0.27981739789987237,0.625,0.3333333333333333,0.5850006231744664,1.0
1,2,0,36.0,0,0,13.0,2,0.734037551942624,-0.10821183727244707,0.5,0.0,0.5705895260910279,0.0,0.0,0.4895936900036676,1.0
0,3,1,29.69911764705882,0,0,7.7292,1,0.0754209895566442,-1.2254313823635379,1.0,1.0,0.5072529421593373,0.0,0.0,0.3821550473563575,0.5
1,2,0,17.0,0,0,12.0,0,-1.1788021854537036,-0.2033612318819006,0.5,0.0,0.3866391952087103,0.0,0.0,0.48044354413442447,0.0
1,1,1,36.0,1,2,120.0,2,0.734037551942624,1.7050969053330023,0.0,1.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,1.0
1,3,1,21.0,0,0,7.7958,2,-0.7911478565359643,-0.9178117400238891,1.0,1.0,0.42391839883370597,0.0,0.0,0.4117376275840675,1.0
0,3,1,28.0,2,0,7.925,2,-0.2746734453469668,-0.6417398902624202,1.0,1.0,0.4735857269287317,0.25,0.0,0.43828637974458046,1.0
1,1,0,23.0,1,0,113.275,0,-0.6202850431124973,1.663600035701048,0.0,0.0,0.44034960864719086,0.125,0.0,0.6599819216588341,0.0
1,3,0,24.0,0,2,16.7,2,-0.5429353022399479,0.13858315006072774,1.0,0.0,0.44778803129651024,0.0,0.3333333333333333,0.5133270005850489,1.0
0,3,1,22.0,0,0,7.7958,2,-0.6951298207741817,-0.9178117400238891,1.0,1.0,0.43315207853187637,0.0,0.0,0.4117376275840675,1.0
0,3,0,31.0,0,0,7.8542,2,0.43808778981833246,-0.8654833564602948,1.0,0.0,0.5421291926909031,0.0,0.0,0.4167698439704556,1.0
0,2,1,46.0,0,0,26.0,2,1.2200527208659053,0.3888396207570238,0.5,1.0,0.6173277077533108,0.0,0.0,0.5373931885097546,1.0
0,2,1,23.0,0,0,10.5,2,-0.6202850431124973,-0.2694607398186383,0.5,1.0,0.44034960864719086,0.0,0.0,0.4740870124718861,1.0
1,2,0,28.0,0,0,12.65,2,-0.2746734453469668,-0.17312850582046663,0.5,0.0,0.4735857269287317,0.0,0.0,0.4833509073879948,1.0
1,3,1,39.0,0,0,7.925,2,0.8764940252602996,-0.6417398902624202,1.0,1.0,0.584289009059101,0.0,0.0,0.43828637974458046,1.0
0,3,1,26.0,0,0,8.05,2,-0.39154994094607326,-0.5371234195074972,1.0,1.0,0.4623461705678389,0.0,0.0,0.4483469373725304,1.0
0,3,0,21.0,1,0,9.825,2,-0.7911478565359643,-0.32459054780791374,1.0,0.0,0.42391839883370597,0.125,0.0,0.46878539403368413,1.0
0,3,1,28.0,1,0,15.85,2,-0.2746734453469668,0.09811158630531855,1.0,1.0,0.4735857269287317,0.125,0.0,0.50943500827718,1.0
0,3,0,20.0,0,0,8.6625,2,-0.8728120489963159,-0.4160755651955433,1.0,0.0,0.4160650722164084,0.0,0.0,0.4599876370181719,1.0
0,2,1,34.0,1,0,21.0,2,0.6021201112835268,0.23058751152675497,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,1.0
0,3,1,51.0,0,0,7.75,2,1.4974794951902488,-1.0926463628659455,1.0,1.0,0.6440067577201629,0.0,0.0,0.39492446436253315,1.0
1,2,1,3.0,1,1,18.75,2,-1.8799107653216574,0.1639894120175418,0.5,1.0,0.3192163198209954,0.125,0.16666666666666666,0.515770221625511,1.0
0,3,1,21.0,0,0,7.775,2,-0.7911478565359643,-0.9727826798554204,1.0,1.0,0.42391839883370597,0.0,0.0,0.4064512868764628,1.0
0,3,0,29.69911764705882,3,1,25.4667,2,0.0754209895566442,0.32459054780791363,1.0,0.0,0.5072529421593373,0.375,0.16666666666666666,0.5312146059569067,1.0
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
0,3,1,29.69911764705882,0,0,6.8583,1,0.0754209895566442,-1.9260442504087432,1.0,1.0,0.5072529421593373,0.0,0.0,0.314779842639653,0.5
1,1,0,33.0,1,0,90.0,1,0.554614576450374,1.5130753466158213,0.0,0.0,0.5533351189055027,0.125,0.0,0.6455065498742252,0.5
0,2,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.5,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
1,3,1,44.0,0,0,7.925,2,1.1110819741139204,-0.6417398902624202,1.0,1.0,0.6068484163993966,0.0,0.0,0.43828637974458046,1.0
0,3,0,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,0.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
1,2,0,34.0,1,1,32.5,2,0.6021201112835268,0.7228422104038256,0.5,0.0,0.5579035407552049,0.125,0.16666666666666666,0.5695129137956321,1.0
1,2,0,18.0,0,2,13.0,2,-1.0745748200036587,-0.10821183727244707,0.5,0.0,0.39666233409834095,0.0,0.3333333333333333,0.4895936900036676,1.0
0,2,1,30.0,0,0,13.0,2,0.36725763242455783,-0.10821183727244707,0.5,1.0,0.5353177329359075,0.0,0.0,0.4895936900036676,1.0
0,3,0,10.0,0,2,24.15,2,-1.4747470516619192,0.30611243798272164,1.0,0.0,0.3581793326297236,0.0,0.3333333333333333,0.5294376382632878,1.0
0,3,1,29.69911764705882,0,0,7.8958,0,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,0.0
0,3,1,21.0,0,0,7.7333,1,-0.7911478565359643,-1.20954663539958,1.0,1.0,0.42391839883370597,0.0,0.0,0.3836826214666587,0.5
0,3,1,29.0,0,0,7.875,2,-0.20230363460702494,-0.8347613481774415,1.0,1.0,0.4805452491360773,0.0,0.0,0.419724259585374,1.0
0,3,0,28.0,1,1,14.4,2,-0.2746734453469668,-0.01758246691901309,1.0,0.0,0.4735857269287317,0.125,0.16666666666666666,0.4983091627838716,1.0
0,3,1,18.0,1,1,20.2125,2,-1.0745748200036587,0.19974071839308488,1.0,1.0,0.39666233409834095,0.125,0.16666666666666666,0.5192082852064193,1.0
0,3,1,29.69911764705882,0,0,7.25,2,0.0754209895566442,-1.371109957500587,1.0,1.0,0.5072529421593373,0.0,0.0,0.36814570743360975,1.0
1,2,0,28.0,1,0,26.0,2,-0.2746734453469668,0.3888396207570238,0.5,0.0,0.4735857269287317,0.125,0.0,0.5373931885097546,1.0
1,2,0,19.0,0,0,26.0,2,-0.9567818903671269,0.3888396207570238,0.5,0.0,0.40799002034336385,0.0,0.0,0.5373931885097546,1.0
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
1,3,1,32.0,0,0,8.05,2,0.4940901910401251,-0.5371234195074972,1.0,1.0,0.5475147250141573,0.0,0.0,0.4483469373725304,1.0
1,1,1,28.0,0,0,26.55,2,-0.2746734453469668,0.49692991228751277,0.0,1.0,0.4735857269287317,0.0,0.0,0.5477878099218253,1.0
1,3,0,29.69911764705882,1,0,16.1,2,0.0754209895566442,0.12338326650744524,1.0,0.0,0.5072529421593373,0.125,0.0,0.5118652871156263,1.0
1,2,0,42.0,1,0,26.0,2,1.026599226458071,0.3888396207570238,0.5,0.0,0.5987240403310208,0.125,0.0,0.5373931885097546,1.0
0,3,1,17.0,0,0,7.125,2,-1.1788021854537036,-1.7050969053330023,1.0,1.0,0.3866391952087103,0.0,0.0,0.3360274863599648,1.0
0,1,1,50.0,1,0,55.9,2,1.4314384013851016,1.0212068454385403,0.0,1.0,0.6376558435166434,0.125,0.0,0.5982054760972307,1.0
1,1,0,14.0,1,2,120.0,2,-1.390659654897429,1.7050969053330023,0.0,0.0,0.3662656893461075,0.125,0.3333333333333333,0.663972513630626,1.0
0,3,0,21.0,2,2,34.375,2,-0.7911478565359643,0.7505794181100831,1.0,0.0,0.42391839883370597,0.25,0.3333333333333333,0.5721802927901016,1.0
1,2,0,24.0,2,3,18.75,2,-0.5429353022399479,0.1639894120175418,0.5,0.0,0.44778803129651024,0.25,0.5,0.515770221625511,1.0
0,1,1,64.0,1,4,263.0,2,2.2325982809999143,2.5751369600643144,0.0,1.0,0.7147002618563527,0.125,0.6666666666666666,0.7476408695413723,1.0
0,2,1,31.0,0,0,10.5,2,0.43808778981833246,-0.2694607398186383,0.5,1.0,0.5421291926909031,0.0,0.0,0.4740870124718861,1.0
1,2,0,45.0,1,1,26.25,2,1.168798140045392,0.44639683140136194,0.5,0.0,0.6123987547851958,0.125,0.16666666666666666,0.5429282407860633,1.0
0,3,1,20.0,0,0,9.5,2,-0.8728120489963159,-0.34851305681638917,1.0,1.0,0.4160650722164084,0.0,0.0,0.4664848597225169,1.0
0,3,1,25.0,1,0,7.775,2,-0.45473680761048496,-0.9727826798554204,1.0,1.0,0.45626973624712763,0.125,0.0,0.4064512868764628,1.0
1,2,0,28.0,0,0,13.0,2,-0.2746734453469668,-0.10821183727244707,0.5,0.0,0.4735857269287317,0.0,0.0,0.4895936900036676,1.0
1,3,1,29.69911764705882,0,0,8.1125,2,0.0754209895566442,-0.4666295374154502,1.0,1.0,0.5072529421593373,0.0,0.0,0.4551260588443907,1.0
1,1,1,4.0,0,2,81.8583,2,-1.7734612670109726,1.3963473174120886,0.0,1.0,0.32945315255386226,0.0,0.3333333333333333,0.6342812709470452,1.0
1,2,0,13.0,0,1,19.5,2,-1.4175827296655572,0.18950198587030678,0.5,0.0,0.36367660233837534,0.0,0.16666666666666666,0.5182236662660242,1.0
1,1,1,34.0,0,0,26.55,2,0.6021201112835268,0.49692991228751277,0.0,1.0,0.5579035407552049,0.0,0.0,0.5477878099218253,1.0
1,3,0,5.0,2,1,19.2583,0,-1.6737060878053673,0.1792830812058278,1.0,0.0,0.3390462187492944,0.25,0.16666666666666666,0.5172409540933649,0.0
1,1,1,52.0,0,0,30.5,2,1.5537650044440463,0.6510254473657964,0.0,1.0,0.6494195154377587,0.0,0.0,0.5626065760269885,1.0
0,2,1,36.0,1,2,27.75,2,0.734037551942624,0.5487655824546473,0.5,1.0,0.5705895260910279,0.125,0.3333333333333333,0.552772643984155,1.0
0,3,1,29.69911764705882,1,0,19.9667,2,0.0754209895566442,0.19461880183929753,1.0,1.0,0.5072529421593373,0.125,0.0,0.5187157304845567,1.0
0,1,1,30.0,0,0,27.75,0,0.36725763242455783,0.5487655824546473,0.0,1.0,0.5353177329359075,0.0,0.0,0.552772643984155,0.0
1,1,1,49.0,1,0,89.1042,0,1.3647084924885173,1.4863951676674676,0.0,1.0,0.6312386886545315,0.125,0.0,0.6429408212093506,0.0
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
1,3,1,29.0,0,0,7.8958,0,-0.20230363460702494,-0.7439382596568463,1.0,1.0,0.4805452491360773,0.0,0.0,0.42845836148554584,0.0
0,1,1,65.0,0,0,26.55,2,2.3255966182826127,0.49692991228751277,0.0,1.0,0.7236435489390141,0.0,0.0,0.5477878099218253,1.0
1,1,0,29.69911764705882,1,0,51.8625,2,0.0754209895566442,0.9293544783208353,0.0,0.0,0.5072529421593373,0.125,0.0,0.5893723924921064,1.0
1,2,0,50.0,0,0,10.5,2,1.4314384013851016,-0.2694607398186383,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,1.0
0,3,1,29.69911764705882,0,0,7.75,1,0.0754209895566442,-1.0926463628659455,1.0,1.0,0.5072529421593373,0.0,0.0,0.39492446436253315,0.5
1,1,1,48.0,0,0,26.55,2,1.315396284740719,0.49692991228751277,0.0,1.0,0.6264965261228748,0.0,0.0,0.5477878099218253,1.0
0,3,1,34.0,0,0,8.05,2,0.6021201112835268,-0.5371234195074972,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,1.0
0,1,1,47.0,0,0,38.5,2,1.25793066169206,0.7990592239370422,0.0,1.0,0.6209702814681355,0.0,0.0,0.5768424064782658,1.0
0,2,1,48.0,0,0,13.0,2,1.315396284740719,-0.10821183727244707,0.5,1.0,0.6264965261228748,0.0,0.0,0.4895936900036676,1.0
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
0,3,1,38.0,0,0,7.05,2,0.8259761252005041,-1.7982065083616912,1.0,1.0,0.5794308998041521,0.0,0.0,0.3270734992848313,1.0
0,2,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.5,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,1,1,56.0,0,0,26.55,2,1.7382638748356656,0.49692991228751277,0.0,1.0,0.667162051622284,0.0,0.0,0.5477878099218253,1.0
0,3,1,29.69911764705882,0,0,7.725,1,0.0754209895566442,-1.2262279201804,1.0,1.0,0.5072529421593373,0.0,0.0,0.3820784474237508,0.5
1,3,0,0.75,2,1,19.2583,0,-2.7996951031596122,0.1792830812058278,1.0,0.0,0.2307642503779142,0.25,0.16666666666666666,0.5172409540933649,0.0
0,3,1,29.69911764705882,0,0,7.25,2,0.0754209895566442,-1.371109957500587,1.0,1.0,0.5072529421593373,0.0,0.0,0.36814570743360975,1.0
0,3,1,38.0,0,0,8.6625,2,0.8259761252005041,-0.4160755651955433,1.0,1.0,0.5794308998041521,0.0,0.0,0.4599876370181719,1.0
1,2,0,33.0,1,2,27.75,2,0.554614576450374,0.5487655824546473,0.5,0.0,0.5533351189055027,0.125,0.3333333333333333,0.552772643984155,1.0
1,2,0,23.0,0,0,13.7917,0,-0.6202850431124973,-0.03308442782187519,0.5,0.0,0.44034960864719086,0.0,0.0,0.496818399714882,0.0
0,3,0,22.0,0,0,9.8375,2,-0.6951298207741817,-0.32009541359694066,1.0,0.0,0.43315207853187637,0.0,0.0,0.46921767354424804,1.0
0,1,1,29.69911764705882,0,0,52.0,2,0.0754209895566442,0.9528198349421091,0.0,1.0,0.5072529421593373,0.0,0.0,0.5916289642426651,1.0
0,2,1,34.0,1,0,21.0,2,0.6021201112835268,0.23058751152675497,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,1.0
0,3,1,29.0,1,0,7.0458,2,-0.20230363460702494,-1.8521484932125114,1.0,1.0,0.4805452491360773,0.125,0.0,0.32188610916125326,1.0
0,3,1,22.0,0,0,7.5208,2,-0.6951298207741817,-1.29555775166771,1.0,1.0,0.43315207853187637,0.0,0.0,0.3754112681547415,1.0
1,3,0,2.0,0,1,12.2875,2,-2.0529218210912896,-0.19931683342712306,1.0,0.0,0.3025785219266238,0.0,0.16666666666666666,0.4808324781467369,1.0
0,3,1,9.0,5,2,46.9,2,-1.5130753466158227,0.883893869289034,1.0,1.0,0.35449345011636557,0.625,0.3333333333333333,0.5850006231744664,1.0
0,2,1,29.69911764705882,0,0,0.0,2,0.0754209895566442,-5.199337582605575,0.5,1.0,0.5072529421593373,0.0,0.0,0.0,1.0
0,3,1,50.0,0,0,8.05,2,1.4314384013851016,-0.5371234195074972,1.0,1.0,0.6376558435166434,0.0,0.0,0.4483469373725304,1.0
1,3,0,63.0,0,0,9.5875,2,2.161062172973128,-0.3298901506613844,1.0,0.0,0.7078209135846193,0.0,0.0,0.4682757519139696,1.0
1,1,1,25.0,1,0,91.0792,0,-0.45473680761048496,1.537183021001202,0.0,1.0,0.45626973624712763,0.125,0.0,0.6478248908169066,0.0
0,3,0,29.69911764705882,3,1,25.4667,2,0.0754209895566442,0.32459054780791363,1.0,0.0,0.5072529421593373,0.375,0.16666666666666666,0.5312146059569067,1.0
1,1,0,35.0,1,0,90.0,2,0.6634943012767216,1.5130753466158213,0.0,0.0,0.5638056570361273,0.125,0.0,0.6455065498742252,1.0
0,1,1,58.0,0,0,29.7,0,1.8375261172524597,0.6111773684342875,0.0,1.0,0.6767077140108874,0.0,0.0,0.558774541820896,0.0
0,3,1,30.0,0,0,8.05,2,0.36725763242455783,-0.5371234195074972,1.0,1.0,0.5353177329359075,0.0,0.0,0.4483469373725304,1.0
1,3,1,9.0,1,1,15.9,2,-1.5130753466158227,0.10511258447523804,1.0,1.0,0.35449345011636557,0.125,0.16666666666666666,0.5101082669431759,1.0
0,3,1,29.69911764705882,1,0,19.9667,2,0.0754209895566442,0.19461880183929753,1.0,1.0,0.5072529421593373,0.125,0.0,0.5187157304845567,1.0
0,3,1,21.0,0,0,7.25,2,-0.7911478565359643,-1.371109957500587,1.0,1.0,0.42391839883370597,0.0,0.0,0.36814570743360975,1.0
0,1,1,55.0,0,0,30.5,2,1.6851220586789428,0.6510254473657964,0.0,1.0,0.6620516105986034,0.0,0.0,0.5626065760269885,1.0
0,1,1,71.0,0,0,49.5042,0,2.7065957075613256,0.9064306020593624,0.0,1.0,0.7602827441462807,0.0,0.0,0.5871678927941112,0.0
0,3,1,21.0,0,0,8.05,2,-0.7911478565359643,-0.5371234195074972,1.0,1.0,0.42391839883370597,0.0,0.0,0.4483469373725304,1.0
0,3,1,29.69911764705882,0,0,14.4583,0,0.0754209895566442,0.0075350260349673305,1.0,1.0,0.5072529421593373,0.0,0.0,0.5007246140365249,0.0
1,1,0,54.0,1,0,78.2667,0,1.6342593330344206,1.3035567078976076,0.0,0.0,0.6571603408131788,0.125,0.0,0.6253579602329997,0.0
0,3,1,29.69911764705882,0,0,15.1,2,0.0754209895566442,0.041164565107425506,1.0,1.0,0.5072529421593373,0.0,0.0,0.5039586355380956,1.0
0,1,0,25.0,1,2,151.55,2,-0.45473680761048496,1.8799107653216565,0.0,0.0,0.45626973624712763,0.125,0.3333333333333333,0.6807836801695953,1.0
0,3,1,24.0,0,0,7.7958,2,-0.5429353022399479,-0.9178117400238891,1.0,1.0,0.44778803129651024,0.0,0.0,0.4117376275840675,1.0
0,3,1,17.0,0,0,8.6625,2,-1.1788021854537036,-0.4160755651955433,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,1.0
0,3,0,21.0,0,0,7.75,1,-0.7911478565359643,-1.0926463628659455,1.0,0.0,0.42391839883370597,0.0,0.0,0.39492446436253315,0.5
0,3,0,29.69911764705882,0,0,7.6292,1,0.0754209895566442,-1.2597471160685751,1.0,0.0,0.5072529421593373,0.0,0.0,0.3788550371954942,0.5
0,3,0,37.0,0,0,9.5875,2,0.791147856535964,-0.3298901506613844,1.0,0.0,0.5760816011568849,0.0,0.0,0.4682757519139696,1.0
1,1,0,16.0,0,0,86.5,2,-1.2690904173592292,1.4600054461545797,0.0,0.0,0.3779565283814268,0.0,0.0,0.6404030247022602,1.0
0,1,1,18.0,1,0,108.9,0,-1.0745748200036587,1.588273757582027,0.0,1.0,0.39666233409834095,0.125,0.0,0.6527380875240476,0.0
1,2,0,33.0,0,2,26.0,2,0.554614576450374,0.3888396207570238,0.5,0.0,0.5533351189055027,0.0,0.3333333333333333,0.5373931885097546,1.0
1,1,1,29.69911764705882,0,0,26.55,2,0.0754209895566442,0.49692991228751277,0.0,1.0,0.5072529421593373,0.0,0.0,0.5477878099218253,1.0
0,3,1,28.0,0,0,22.525,2,-0.2746734453469668,0.2635018379257432,1.0,1.0,0.4735857269287317,0.0,0.0,0.5253399431839058,1.0
1,3,1,26.0,0,0,56.4958,2,-0.39154994094607326,1.0437670357108404,1.0,1.0,0.4623461705678389,0.0,0.0,0.600375001533275,1.0
1,3,1,29.0,0,0,7.75,1,-0.20230363460702494,-1.0926463628659455,1.0,1.0,0.4805452491360773,0.0,0.0,0.39492446436253315,0.5
0,3,1,29.69911764705882,0,0,8.05,2,0.0754209895566442,-0.5371234195074972,1.0,1.0,0.5072529421593373,0.0,0.0,0.4483469373725304,1.0
1,1,1,36.0,0,0,26.2875,2,0.734037551942624,0.46590630887165724,0.0,1.0,0.5705895260910279,0.0,0.0,0.5448043910802258,1.0
1,1,0,54.0,1,0,59.4,0,1.6342593330344206,1.0928959300102643,0.0,0.0,0.6571603408131788,0.125,0.0,0.6050995355261555,0.0
0,3,1,24.0,0,0,7.4958,2,-0.5429353022399479,-1.3035567078976082,1.0,1.0,0.44778803129651024,0.0,0.0,0.37464203975759114,1.0
0,1,1,47.0,0,0,34.0208,2,1.25793066169206,0.7419996083329973,0.0,1.0,0.6209702814681355,0.0,0.0,0.5713552059746476,1.0
1,2,0,34.0,0,0,10.5,2,0.6021201112835268,-0.2694607398186383,0.5,0.0,0.5579035407552049,0.0,0.0,0.4740870124718861,1.0
0,3,1,29.69911764705882,0,0,24.15,1,0.0754209895566442,0.30611243798272164,1.0,1.0,0.5072529421593373,0.0,0.0,0.5294376382632878,0.5
1,2,0,36.0,1,0,26.0,2,0.734037551942624,0.3888396207570238,0.5,0.0,0.5705895260910279,0.125,0.0,0.5373931885097546,1.0
0,3,1,32.0,0,0,7.8958,2,0.4940901910401251,-0.7439382596568463,1.0,1.0,0.5475147250141573,0.0,0.0,0.42845836148554584,1.0
1,1,0,30.0,0,0,93.5,2,0.36725763242455783,1.5537650044440463,0.0,0.0,0.5353177329359075,0.0,0.0,0.6494195154377587,1.0
0,3,1,22.0,0,0,7.8958,2,-0.6951298207741817,-0.7439382596568463,1.0,1.0,0.43315207853187637,0.0,0.0,0.42845836148554584,1.0
0,3,1,29.69911764705882,0,0,7.225,0,0.0754209895566442,-1.597203104737417,1.0,1.0,0.5072529421593373,0.0,0.0,0.3464032120058173,0.0
1,1,0,44.0,0,1,57.9792,0,1.1110819741139204,1.0880951463467352,0.0,0.0,0.6068484163993966,0.0,0.16666666666666666,0.6046378629008248,0.0
0,3,1,29.69911764705882,0,0,7.2292,0,0.0754209895566442,-1.4822396003571403,1.0,1.0,0.5072529421593373,0.0,0.0,0.3574588034684496,0.0
0,3,1,40.5,0,0,7.75,1,0.968759234053376,-1.0926463628659455,1.0,1.0,0.5931617940366414,0.0,0.0,0.39492446436253315,0.5
